id,title,overview,genres,keywords,release_date,vote_average,vote_count,popularity,poster_path,original_language
98894,Jessica,"When the men of a Sicilian village start obsessing over ravishing blonde midwife Jessica, angry females revolt by refusing to have sex with their husbands. As the local priest tries to encourage procreation, Jessica falls for a tricky recluse.","[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]","[{""id"": 629, ""name"": ""sicily, italy""}, {""id"": 9840, ""name"": ""romance""}]",1962-04-19,4.333,15,4.7448,/emXHuiMFjPuYKBE9FeIkmQNNmy.jpg,en
685604,Nightlife,"An agoraphobic woman with voyeuristic impulses witnesses the kidnapping of a young man. Breaking out of her comfort zones, she strives to track down and rescue the man.",[],[],1996-08-01,0.0,0,4.7813,,en
72473,Belle Starr,"After her family's mansion is burned down by Yankee soldiers for hiding the rebel leader Captain Sam Starr Belle Shirley vows to take revenge. Breaking Starr out of prison, she joins his small guerrilla group for a series of raids on banks and railroads, carpetbaggers and enemy troops. Belle's bravado during the attacks earns her a reputation among the locals as well as the love of Starr himself. The pair get married, but their relationship starts to break down when Sam Starr lets a couple of psychotic rebels into the gang, leaving Belle to wonder if he really cares about the Southern cause.","[{""id"": 37, ""name"": ""Western""}]","[{""id"": 179585, ""name"": ""american civil war""}, {""id"": 186949, ""name"": ""female gunfighter""}, {""id"": 190968, ""name"": ""belle starr""}, {""id"": 207928, ""name"": ""19th century""}, {""id"": 235153, ""name"": ""female outlaw""}]",1941-09-12,5.656,16,4.8944,/wh535BiGbryCPtw18IZC6krXEMi.jpg,en
961323,Nimona,"A knight framed for a tragic crime teams with a scrappy, shape-shifting teen to prove his innocence.","[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}]","[{""id"": 1299, ""name"": ""monster""}, {""id"": 6152, ""name"": ""supernatural""}, {""id"": 10562, ""name"": ""on the run""}, {""id"": 10466, ""name"": ""knight""}, {""id"": 18712, ""name"": ""based on graphic novel""}, {""id"": 158276, ""name"": ""metamorphosis""}, {""id"": 158718, ""name"": ""lgbt""}, {""id"": 162532, ""name"": ""shape shifter""}, {""id"": 167982, ""name"": ""unlikely friendship""}, {""id"": 171176, ""name"": ""girl power""}, {""id"": 230631, ""name"": ""imaginative""}, {""id"": 287476, ""name"": ""heartfelt""}, {""id"": 296608, ""name"": ""teenager""}, {""id"": 298517, ""name"": ""science fantasy""}]",2023-06-23,7.863,1319,4.3796,/2NQljeavtfl22207D1kxLpa4LS3.jpg,en
40221,The Borrower,"Aliens punish one of their own by sending him to earth. The alien is very violent, and when the body he occupies is damaged, he is forced to find another.","[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]","[{""id"": 2343, ""name"": ""magic""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 10714, ""name"": ""serial killer""}]",1991-08-16,4.892,60,4.6544,/h9dvb82gcM3EriHb50MXYnygFfe.jpg,en
270400,Breathe,"Charlie, a 17-year-old girl tortured by doubt, is thrilled when she becomes friends with Sarah, but when Sarah tires of Charlie and looks for a new friend, their relationship takes an ominous turn.","[{""id"": 18, ""name"": ""Drama""}]","[{""id"": 187056, ""name"": ""woman director""}]",2014-11-12,7.081,476,4.9247,/z568idoup0lE4qxlUfQt4T1F7tO.jpg,fr
313685,#PostModem,"A comedic satirical sci-fi pop-musical based on the theories of Ray Kurzweil and other futurists. It’s the story of two Miami girls and how they deal with the technological singularity, as told through a series of cinematic tweets.","[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 35, ""name"": ""Comedy""}]","[{""id"": 1576, ""name"": ""technology""}, {""id"": 34079, ""name"": ""death""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 205852, ""name"": ""mind transfer""}, {""id"": 205854, ""name"": ""mind uploading""}, {""id"": 263548, ""name"": ""short film""}]",2013-01-18,3.75,6,4.6228,/odsZGkWHAsIoRU4Yy79kYmPiaBU.jpg,en
433092,Tokyo Idols,"This exploration of Japan's fascination with girl bands and their music follows an aspiring pop singer and her fans, delving into the cultural obsession with young female sexuality and the growing disconnect between men and women in hypermodern societies.","[{""id"": 10402, ""name"": ""Music""}, {""id"": 99, ""name"": ""Documentary""}]","[{""id"": 233, ""name"": ""japan""}, {""id"": 2032, ""name"": ""pop singer""}, {""id"": 197758, ""name"": ""female sexuality""}, {""id"": 202519, ""name"": ""j-pop""}, {""id"": 208332, ""name"": ""jpop""}]",2017-07-28,6.688,48,5.1646,/2U9zEqSO7ulORWjNRr3RbgoJgLb.jpg,ja
22371,Minutemen,"When three high-school friends invent a time-machine, they decide to use it to go back in time and prevent other youngsters from making humiliating mistakes.","[{""id"": 10751, ""name"": ""Family""}, {""id"": 10770, ""name"": ""TV Movie""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]","[{""id"": 6270, ""name"": ""high school""}, {""id"": 5455, ""name"": ""time machine""}]",2008-02-29,5.757,247,4.6635,/2y00QZiT3XUGwIxQxY5WLvvd1Y6.jpg,en
287486,The Grump,"A stubbornly traditional eighty-year-old farmer - whose social attitudes verge on the prehistoric - raises hell when he is forced to move in with his sadsack, city-dwelling son and domineering daughter-in-law.","[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]","[{""id"": 818, ""name"": ""based on novel or book""}, {""id"": 4995, ""name"": ""aging""}, {""id"": 18035, ""name"": ""family""}]",2014-09-05,6.6,47,4.886,/cDLgjAnctUrrlP0FFyWWLC7IEJg.jpg,fi
35987,Lola Montès,"Lola Montes, previously a great adventuress, is reduced to being the attraction of a circus after having been the lover of various important men.","[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]","[{""id"": 733, ""name"": ""dancer""}, {""id"": 291, ""name"": ""circus""}, {""id"": 2279, ""name"": ""bavaria, germany""}, {""id"": 2411, ""name"": ""new orleans, louisiana""}, {""id"": 4178, ""name"": ""courtesan""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 207928, ""name"": ""19th century""}]",1955-12-23,6.8,141,4.2972,/ycePcddfSvqaalyPxMvFYT5D8wV.jpg,fr
1266,Street Kings,"Tom Ludlow is a disillusioned L.A. Police Officer, rarely playing by the rules and haunted by the death of his wife. When evidence implicates him in the execution of a fellow officer, he is forced to go up against the cop culture he's been a part of his entire career, ultimately leading him to question the loyalties of everyone around him.","[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]","[{""id"": 417, ""name"": ""corruption""}, {""id"": 6149, ""name"": ""police""}, {""id"": 4276, ""name"": ""machinegun""}, {""id"": 2394, ""name"": ""ghetto""}, {""id"": 7464, ""name"": ""alcoholism""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 11199, ""name"": ""undercover cop""}, {""id"": 10950, ""name"": ""shootout""}, {""id"": 11719, ""name"": ""dirty cop""}, {""id"": 11723, ""name"": ""rogue cop""}, {""id"": 12670, ""name"": ""los angeles, california""}, {""id"": 33476, ""name"": ""widower""}, {""id"": 154782, ""name"": ""police funeral""}, {""id"": 207268, ""name"": ""neo-noir""}, {""id"": 243371, ""name"": ""planted evidence""}]",2008-04-10,6.64,1624,4.1986,/iTO7sBfVTr7LUqiFtGeFW7g2Ncf.jpg,en
10474,The Basketball Diaries,A high school basketball player’s life turns upside down after free-falling into the harrowing world of drug addiction.,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]","[{""id"": 242, ""name"": ""new york city""}, {""id"": 6075, ""name"": ""sports""}, {""id"": 2671, ""name"": ""heroin""}, {""id"": 6782, ""name"": ""addiction""}, {""id"": 6496, ""name"": ""basketball""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 14641, ""name"": ""based on memoir or autobiography""}, {""id"": 14964, ""name"": ""drugs""}, {""id"": 208992, ""name"": ""1960s""}, {""id"": 212563, ""name"": ""school suspension""}, {""id"": 258533, ""name"": ""gay theme""}, {""id"": 296608, ""name"": ""teenager""}]",1995-04-21,7.401,2141,4.5638,/AhvO1GGDPIgN0hOqZEgaFCbswMK.jpg,en
21026,The Belgrade Phantom,"Belgrade, Yugoslavia, 1979; a mysterious ""Phantom"" occupies the attention and hearts of Belgrade. Every night, he exhibits spectacular driving maneuvers using a stolen white Porsche car through the city streets.","[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]","[{""id"": 6149, ""name"": ""police""}, {""id"": 449, ""name"": ""yugoslavia""}, {""id"": 3284, ""name"": ""phantom""}, {""id"": 4946, ""name"": ""porsche""}, {""id"": 195337, ""name"": ""belgrade""}]",2009-03-27,5.567,15,4.2926,/hA7nYyg6he3sf23FtwDSSvclfpD.jpg,sh
23056,Pinocchio 3000,"This is the story of a little robot known as Pinocchio 3000 whose greatest wish is to become a real boy. The year is 3000. Geppetto, with the help of his faithful assistant, Spencer the cyber penguin, and by the holographic fairy Cyberina, creates Pinocchio, a prototype superrobot equipped for emotions. But before he can be given a heart and become a real boy, Cyberina insists that Pinocchio learn the difference between right and wrong.","[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]","[{""id"": 516, ""name"": ""child abuse""}, {""id"": 391, ""name"": ""flying car""}, {""id"": 6029, ""name"": ""concert""}, {""id"": 6104, ""name"": ""computer""}, {""id"": 6149, ""name"": ""police""}, {""id"": 1930, ""name"": ""kidnapping""}, {""id"": 3028, ""name"": ""penguin""}, {""id"": 2815, ""name"": ""graffiti""}, {""id"": 3249, ""name"": ""hologram""}, {""id"": 2016, ""name"": ""vandalism""}, {""id"": 10873, ""name"": ""school""}, {""id"": 14544, ""name"": ""robot""}, {""id"": 14755, ""name"": ""power outage""}, {""id"": 14798, ""name"": ""park""}, {""id"": 15246, ""name"": ""sabotage""}, {""id"": 156768, ""name"": ""roller coaster / rollercoaster""}, {""id"": 187019, ""name"": ""robot cop""}, {""id"": 188947, ""name"": ""sidekick""}, {""id"": 226370, ""name"": ""hoverboard""}, {""id"": 237118, ""name"": ""child slavery""}, {""id"": 269510, ""name"": ""robot police""}, {""id"": 282914, ""name"": ""blimp""}]",2004-05-14,4.4,150,4.8268,/qtTJzlzJf5FuY4qWjleSsLIgYjD.jpg,en
28410,Tuff Turf,"The new guy in a Los Angeles high school, Morgan, does some singing and fights hotshot Nick over disco dancer Frankie.","[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10749, ""name"": ""Romance""}]","[{""id"": 6270, ""name"": ""high school""}, {""id"": 1691, ""name"": ""dance""}, {""id"": 3149, ""name"": ""gangster""}, {""id"": 10726, ""name"": ""gang""}]",1985-01-11,5.8,120,4.5951,/9FueZsXEXNqFlmB2o2WuGQPdkv5.jpg,en
638,Lost Highway,"A tormented jazz musician finds himself lost in an enigmatic story involving murder, surveillance, gangsters, doppelgängers, and an impossible transformation inside a prison cell.","[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]","[{""id"": 378, ""name"": ""prison""}, {""id"": 445, ""name"": ""pornography""}, {""id"": 931, ""name"": ""jealousy""}, {""id"": 1566, ""name"": ""dreams""}, {""id"": 851, ""name"": ""dual identity""}, {""id"": 3030, ""name"": ""nightmare""}, {""id"": 6149, ""name"": ""police""}, {""id"": 2039, ""name"": ""sexual frustration""}, {""id"": 3149, ""name"": ""gangster""}, {""id"": 6255, ""name"": ""insanity""}, {""id"": 2340, ""name"": ""paranoia""}, {""id"": 2885, ""name"": ""prison cell""}, {""id"": 1664, ""name"": ""eroticism""}, {""id"": 3303, ""name"": ""bedroom""}, {""id"": 2320, ""name"": ""violent husband""}, {""id"": 2359, ""name"": ""headache""}, {""id"": 2669, ""name"": ""motel""}, {""id"": 4375, ""name"": ""transformation""}, {""id"": 2501, ""name"": ""death row""}, {""id"": 3017, ""name"": ""jazz singer or musician""}, {""id"": 3306, ""name"": ""highway""}, {""id"": 3296, ""name"": ""car mechanic""}, {""id"": 3298, ""name"": ""hallucination""}, {""id"": 3301, ""name"": ""suspicion""}, {""id"": 3394, ""name"": ""identity crisis""}, {""id"": 9887, ""name"": ""surrealism""}, {""id"": 9844, ""name"": ""car crash""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 12670, ""name"": ""los angeles, california""}, {""id"": 161891, ""name"": ""doppelg\u00e4nger""}, {""id"": 177185, ""name"": ""videotape""}, {""id"": 284115, ""name"": ""fugue state""}, {""id"": 325763, ""name"": ""ambiguous""}]",1997-01-15,7.5,2868,5.2912,/fdTtij6H0sX9AzIjUeynh5zbfm7.jpg,en
14817,Good Burger,Two L.A. teens with summer jobs at Good Burger try to save their small restaurant when a corporate giant burger franchise moves in across the street.,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]","[{""id"": 271, ""name"": ""competition""}, {""id"": 3015, ""name"": ""fast food restaurant""}, {""id"": 164246, ""name"": ""nostalgic""}, {""id"": 234713, ""name"": ""burgers""}, {""id"": 320420, ""name"": ""hilarious""}]",1997-07-25,6.129,560,4.8835,/imFLUF2TYkm13GpFYTKYF7T27sP.jpg,en
1387421,Le Bézoard,"Having just lost her mother, Anna finds herself facing a nightmarish situation...a fur monster appears in her home. She will have to live with this strange being.","[{""id"": 27, ""name"": ""Horror""}, {""id"": 14, ""name"": ""Fantasy""}]","[{""id"": 1299, ""name"": ""monster""}, {""id"": 2800, ""name"": ""psychology""}, {""id"": 9872, ""name"": ""grief""}, {""id"": 34079, ""name"": ""death""}, {""id"": 40895, ""name"": ""illness""}, {""id"": 159103, ""name"": ""mourning""}, {""id"": 211558, ""name"": ""body""}, {""id"": 229644, ""name"": ""hairy""}, {""id"": 306072, ""name"": ""monster girl""}, {""id"": 338599, ""name"": ""mourning and healing""}]",2024-11-19,0.0,0,5.006,/qjICUAKtIeSyvuERkfamSq6yVP1.jpg,fr
98377,Angelfist,"An assassination in the Philippines is caught on film by kickboxer Christy, which leads to her death at the hands of radicals intent on disrupting peace talks. Her sister Kat, a Los Angeles police officer, comes to Manila to try and bring justice to the people responsible. She enters the kickboxing tournament in order to get closer to the nefarious agents, and begins unravelling the twisted plan while narrowly evading the wrath of the Death Brigades.","[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}]","[{""id"": 779, ""name"": ""martial arts""}, {""id"": 9016, ""name"": ""femme fatale""}]",1993-05-12,4.214,14,4.9471,/mrU8GRu6jccyDXdUdqw686tPEku.jpg,en
2770,American Pie 2,"After a year apart - attending different schools, meeting different people - the guys rent a beach house and vow to make this the best summer ever. As it turns out, whether that will happen or not has a lot to do with the girls. Between the wild parties, outrageous revelations and yes, a trip to band camp, they discover that times change and people change, but in the end, it's all about sticking together.","[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]","[{""id"": 13088, ""name"": ""summer""}, {""id"": 34145, ""name"": ""beach house""}, {""id"": 155939, ""name"": ""group of friends""}, {""id"": 170813, ""name"": ""tantra""}, {""id"": 170822, ""name"": ""superglue""}, {""id"": 170827, ""name"": ""sex comedy""}]",2001-08-10,6.25,5198,5.2642,/854ZZxXdeabAs90mrV72NqShJqR.jpg,en
209361,One Chance,"This film follows the remarkable and inspirational true story of Paul Potts, a shy, bullied shop assistant by day and an amateur opera singer by night.","[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]","[{""id"": 5565, ""name"": ""biography""}, {""id"": 164920, ""name"": ""opera singer""}]",2013-09-09,6.644,313,5.1981,/vAjAcDsbtslnmRGmdxFpumq6onO.jpg,en
25797,Miss Minoes,A cat who turns into a young woman helps a journalist protect their town from a factory boss with an evil plan.,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]","[{""id"": 818, ""name"": ""based on novel or book""}, {""id"": 977, ""name"": ""cat""}, {""id"": 1919, ""name"": ""mayor""}, {""id"": 4375, ""name"": ""transformation""}, {""id"": 11477, ""name"": ""anthropomorphism""}, {""id"": 12193, ""name"": ""reporter""}, {""id"": 15219, ""name"": ""rooftop""}, {""id"": 41538, ""name"": ""turns into animal""}]",2001-12-06,6.753,93,4.9981,/3g2sgWIekjXYAjGddA6I85NE6MJ.jpg,nl
